,0,1,2,3,4,5,6,7,8,9,10,11
588,calf,False,4,PG,,False,26347,8.888,10.075000000000001,10.500000000000002,14.400000000000002,16.325000000000003
589,calf,False,4,C,,False,25778,19.999,10.031578947368422,11.163157894736841,10.710526315789473,11.64736842105263
590,calf,False,4,SF,,False,25839,14.999,11.321428571428568,14.023076923076921,11.853846153846153,13.599999999999998
591,calf,False,4,G,,False,68231,26.999,9.788461538461537,10.751999999999999,12.943999999999999,10.799999999999997
592,calf,False,4,F,,False,66303,32.999,10.631249999999998,11.951612903225806,10.999999999999998,12.222580645161289
593,calf,False,4,SG,True,,29331,19.999,11.39850746268657,,,
594,calf,False,4,PF,True,,28486,19.999,10.948611111111115,,,
595,calf,False,4,PG,True,,26347,10.999,13.129729729729725,,,
596,calf,False,4,C,True,,25778,36.999,12.178985507246384,,,
597,calf,False,4,SF,True,,25839,17.999,12.147058823529418,,,
598,calf,False,4,G,True,,68231,38.999,10.843571428571435,,,
599,calf,False,4,F,True,,66303,54.999,10.938207547169801,,,
600,calf,False,4,SG,False,,29331,19.999,9.815789473684212,10.80625,14.437499999999996,10.831249999999997
601,calf,False,4,PF,False,,28486,19.999,10.147368421052631,11.02222222222222,11.705555555555554,10.96470588235294
602,calf,False,4,PG,False,,26347,10.999,10.620000000000001,10.822222222222223,15.666666666666666,15.68888888888889
603,calf,False,4,C,False,,25778,36.999,9.41388888888889,14.729411764705876,13.211764705882354,11.523529411764704
604,calf,False,4,SF,False,,25839,17.999,12.088235294117643,12.899999999999999,11.047058823529412,12.552941176470586
605,calf,False,4,G,False,,68231,38.999,8.6,10.455882352941174,14.48235294117647,10.099999999999998
606,calf,False,4,F,False,,66303,54.999,9.70185185185185,13.718867924528302,10.883018867924534,9.444230769230769
607,calf,False,4,SG,,,29331,19.999,9.815789473684212,10.80625,14.437499999999996,10.831249999999997
608,calf,False,4,PF,,,28486,19.999,10.147368421052631,11.02222222222222,11.705555555555554,10.96470588235294
609,calf,False,4,PG,,,26347,10.999,10.620000000000001,10.822222222222223,15.666666666666666,15.68888888888889
610,calf,False,4,C,,,25778,36.999,9.41388888888889,14.729411764705876,13.211764705882354,11.523529411764704
611,calf,False,4,SF,,,25839,17.999,12.088235294117643,12.899999999999999,11.047058823529412,12.552941176470586
612,calf,False,4,G,,,68231,38.999,8.6,10.455882352941174,14.48235294117647,10.099999999999998
613,calf,False,4,F,,,66303,54.999,9.70185185185185,13.718867924528302,10.883018867924534,9.444230769230769
614,calf,,4,SG,True,True,33794,10.888,13.088235294117645,,,
615,calf,,4,PF,True,True,33466,8.887,10.919354838709678,,,
616,calf,,4,PG,True,True,33091,6.444,12.944444444444445,,,
617,calf,,4,C,True,True,32016,22.999,13.016470588235304,,,
618,calf,,4,SF,True,True,29993,8.888,13.974999999999994,,,
619,calf,,4,G,True,True,82400,30.999,16.79166666666668,,,
620,calf,,4,F,True,True,78084,29.999,11.048695652173919,,,
621,calf,,4,SG,False,True,33794,10.888,7.94,12.274999999999999,20.424999999999997,13.0
622,calf,,4,PF,False,True,33466,8.887,9.9125,11.700000000000001,12.875,8.942857142857145
623,calf,,4,PG,False,True,33091,6.444,8.766666666666667,11.974999999999998,18.175,14.95
624,calf,,4,C,False,True,32016,22.999,9.181818181818182,16.985714285714277,15.028571428571427,11.05238095238095
625,calf,,4,SF,False,True,29993,8.888,16.5,14.187500000000002,12.025,13.1875
626,calf,,4,G,False,True,82400,30.999,13.619999999999997,12.915384615384614,24.91538461538461,16.20384615384615
627,calf,,4,F,False,True,78084,29.999,9.751724137931033,15.434482758620685,11.306896551724137,7.582142857142857
628,calf,,4,SG,,True,33794,10.888,7.94,12.274999999999999,20.424999999999997,13.0
629,calf,,4,PF,,True,33466,8.887,9.9125,11.700000000000001,12.875,8.942857142857145
630,calf,,4,PG,,True,33091,6.444,8.766666666666667,11.974999999999998,18.175,14.95
631,calf,,4,C,,True,32016,22.999,9.181818181818182,16.985714285714277,15.028571428571427,11.05238095238095
632,calf,,4,SF,,True,29993,8.888,16.5,14.187500000000002,12.025,13.1875
633,calf,,4,G,,True,82400,30.999,13.619999999999997,12.915384615384614,24.91538461538461,16.20384615384615
634,calf,,4,F,,True,78084,29.999,9.751724137931033,15.434482758620685,11.306896551724137,7.582142857142857
635,calf,,4,SG,True,False,33794,16.999,11.367213114754101,,,
636,calf,,4,PF,True,False,33466,15.999,12.103333333333337,,,
637,calf,,4,PG,True,False,33091,8.888,12.824999999999994,,,
638,calf,,4,C,True,False,32016,22.999,13.360227272727274,,,
639,calf,,4,SF,True,False,29993,16.999,14.601639344262303,,,
640,calf,,4,G,True,False,82400,29.999,12.793805309734525,,,
641,calf,,4,F,True,False,78084,37.999,13.152413793103452,,,
642,calf,,4,SG,False,False,33794,16.999,11.13125,11.813333333333334,12.29333333333333,10.246666666666664
643,calf,,4,PF,False,False,33466,15.999,12.553333333333331,10.613333333333333,11.426666666666664,13.819999999999999
644,calf,,4,PG,False,False,33091,8.888,10.075000000000001,10.500000000000002,14.400000000000002,16.325000000000003
645,calf,,4,C,False,False,32016,22.999,12.904545454545456,13.918181818181814,12.509090909090906,14.109090909090911
646,calf,,4,SF,False,False,29993,16.999,12.662499999999998,16.606666666666666,14.32,14.946666666666664
647,calf,,4,G,False,False,82400,29.999,12.013793103448274,11.982142857142852,15.624999999999998,11.582142857142854
648,calf,,4,F,False,False,78084,37.999,13.029729729729729,13.694444444444443,12.486111111111107,13.402777777777777
649,calf,,4,SG,,False,33794,16.999,11.13125,11.813333333333334,12.29333333333333,10.246666666666664
650,calf,,4,PF,,False,33466,15.999,12.553333333333331,10.613333333333333,11.426666666666664,13.819999999999999
651,calf,,4,PG,,False,33091,8.888,10.075000000000001,10.500000000000002,14.400000000000002,16.325000000000003
652,calf,,4,C,,False,32016,22.999,12.904545454545456,13.918181818181814,12.509090909090906,14.109090909090911
653,calf,,4,SF,,False,29993,16.999,12.662499999999998,16.606666666666666,14.32,14.946666666666664
654,calf,,4,G,,False,82400,29.999,12.013793103448274,11.982142857142852,15.624999999999998,11.582142857142854
655,calf,,4,F,,False,78084,37.999,13.029729729729729,13.694444444444443,12.486111111111107,13.402777777777777
656,calf,,4,SG,True,,33794,20.999,12.056338028169018,,,
657,calf,,4,PF,True,,33466,21.999,12.191250000000007,,,
658,calf,,4,PG,True,,33091,12.999,12.871428571428567,,,
659,calf,,4,C,True,,32016,39.999,13.526000000000009,,,
660,calf,,4,SF,True,,29993,20.999,14.752500000000003,,,
661,calf,,4,G,True,,82400,51.999,15.206349206349202,,,
662,calf,,4,F,True,,78084,60.999,12.417796610169473,,,
663,calf,,4,SG,False,,33794,20.999,10.49,12.13529411764706,14.952941176470585,10.923529411764703
664,calf,,4,PF,False,,33466,21.999,12.07142857142857,11.914999999999997,12.239999999999998,12.563157894736843
665,calf,,4,PG,False,,33091,12.999,9.591666666666667,10.680000000000001,15.89,15.98
666,calf,,4,C,False,,32016,39.999,11.082051282051282,16.07837837837837,14.078378378378378,12.997297297297296
667,calf,,4,SF,False,,29993,20.999,14.375,16.18,14.329999999999998,14.124999999999996
668,calf,,4,G,False,,82400,51.999,13.552941176470586,12.54565217391304,20.92826086956522,13.97826086956522
669,calf,,4,F,False,,78084,60.999,11.72833333333334,15.035593220338985,12.261016949152548,10.627586206896556
670,calf,,4,SG,,,33794,20.999,10.49,12.13529411764706,14.952941176470585,10.923529411764703
671,calf,,4,PF,,,33466,21.999,12.07142857142857,11.914999999999997,12.239999999999998,12.563157894736843
672,calf,,4,PG,,,33091,12.999,9.591666666666667,10.680000000000001,15.89,15.98
673,calf,,4,C,,,32016,39.999,11.082051282051282,16.07837837837837,14.078378378378378,12.997297297297296
674,calf,,4,SF,,,29993,20.999,14.375,16.18,14.329999999999998,14.124999999999996
675,calf,,4,G,,,82400,51.999,13.552941176470586,12.54565217391304,20.92826086956522,13.97826086956522
676,calf,,4,F,,,78084,60.999,11.72833333333334,15.035593220338985,12.261016949152548,10.627586206896556
677,elbow,True,4,PF,True,True,4980,1.111,27.05,,,
678,elbow,True,4,PG,True,True,6744,1.111,21.424999999999997,,,
679,elbow,True,4,G,True,True,14169,1.111,21.424999999999997,,,
680,elbow,True,4,F,True,True,11781,2.222,25.1125,,,
681,elbow,True,4,SG,False,True,4463,1e-13,,,,
682,elbow,True,4,PF,False,True,4980,1.111,31.799999999999997,29.0,28.9,18.5
683,elbow,True,4,PG,False,True,6744,1.111,14.4,17.8,24.9,28.6
684,elbow,True,4,C,False,True,6238,1e-13,,,,
685,elbow,True,4,SF,False,True,4154,1e-13,,,,
686,elbow,True,4,G,False,True,14169,1.111,14.4,17.8,24.9,28.6
687,elbow,True,4,F,False,True,11781,2.222,27.45,20.05,25.5,27.45
688,elbow,True,4,SG,,True,4463,1e-13,,,,
689,elbow,True,4,PF,,True,4980,1.111,31.799999999999997,29.0,28.9,18.5
690,elbow,True,4,PG,,True,6744,1.111,14.4,17.8,24.9,28.6
691,elbow,True,4,C,,True,6238,1e-13,,,,
692,elbow,True,4,SF,,True,4154,1e-13,,,,
693,elbow,True,4,G,,True,14169,1.111,14.4,17.8,24.9,28.6
694,elbow,True,4,F,,True,11781,2.222,27.45,20.05,25.5,27.45
695,elbow,True,4,SG,True,False,4463,3.333,18.45,,,
696,elbow,True,4,PF,True,False,4980,2.222,38.3375,,,
697,elbow,True,4,PG,True,False,6744,3.333,26.891666666666666,,,
698,elbow,True,4,C,True,False,6238,2.222,22.912499999999998,,,
699,elbow,True,4,G,True,False,14169,7.777,22.807142857142853,,,
700,elbow,True,4,F,True,False,11781,4.444,31.643749999999997,,,
701,elbow,True,4,SG,False,False,4463,3.333,16.2,22.833333333333332,15.399999999999999,19.366666666666664
702,elbow,True,4,PF,False,False,4980,2.222,42.349999999999994,46.95,36.2,27.85
703,elbow,True,4,PG,False,False,6744,3.333,34.166666666666664,24.333333333333332,18.433333333333334,30.633333333333336
704,elbow,True,4,C,False,False,6238,2.222,20.0,27.5,32.25,11.899999999999999
705,elbow,True,4,SF,False,False,4154,1e-13,,,,
706,elbow,True,4,G,False,False,14169,7.777,25.057142857142857,23.97142857142857,18.528571428571432,23.671428571428567
707,elbow,True,4,F,False,False,11781,4.444,37.95,29.6,27.575000000000003,31.45
708,elbow,True,4,SG,,False,4463,3.333,16.2,22.833333333333332,15.399999999999999,19.366666666666664
709,elbow,True,4,PF,,False,4980,2.222,42.349999999999994,46.95,36.2,27.85
710,elbow,True,4,PG,,False,6744,3.333,34.166666666666664,24.333333333333332,18.433333333333334,30.633333333333336
711,elbow,True,4,C,,False,6238,2.222,20.0,27.5,32.25,11.899999999999999
712,elbow,True,4,SF,,False,4154,1e-13,,,,
713,elbow,True,4,G,,False,14169,7.777,25.057142857142857,23.97142857142857,18.528571428571432,23.671428571428567
714,elbow,True,4,F,,False,11781,4.444,37.95,29.6,27.575000000000003,31.45
715,elbow,True,4,SG,True,,4463,3.333,18.45,,,
716,elbow,True,4,PF,True,,4980,2.222,38.3375,,,
717,elbow,True,4,PG,True,,6744,4.444,25.525,,,
718,elbow,True,4,C,True,,6238,2.222,22.912499999999998,,,
719,elbow,True,4,G,True,,14169,8.888,22.634374999999995,,,
720,elbow,True,4,F,True,,11781,5.555,29.949999999999996,,,
721,elbow,True,4,SG,False,,4463,3.333,16.2,22.833333333333332,15.399999999999999,19.366666666666664
722,elbow,True,4,PF,False,,4980,2.222,42.349999999999994,46.95,36.2,27.85
723,elbow,True,4,PG,False,,6744,4.444,29.225,22.7,20.049999999999997,30.125
724,elbow,True,4,C,False,,6238,2.222,20.0,27.5,32.25,11.899999999999999
725,elbow,True,4,SF,False,,4154,1e-13,,,,
726,elbow,True,4,G,False,,14169,8.888,23.725,23.200000000000003,19.325000000000003,24.287499999999994
727,elbow,True,4,F,False,,11781,5.555,34.98,25.9,26.48,32.44
728,elbow,True,4,SG,,,4463,3.333,16.2,22.833333333333332,15.399999999999999,19.366666666666664
729,elbow,True,4,PF,,,4980,2.222,42.349999999999994,46.95,36.2,27.85
730,elbow,True,4,PG,,,6744,4.444,29.225,22.7,20.049999999999997,30.125
731,elbow,True,4,C,,,6238,2.222,20.0,27.5,32.25,11.899999999999999
732,elbow,True,4,SF,,,4154,1e-13,,,,
733,elbow,True,4,G,,,14169,8.888,23.725,23.200000000000003,19.325000000000003,24.287499999999994
734,elbow,True,4,F,,,11781,5.555,34.98,25.9,26.48,32.44
735,elbow,False,4,PF,True,True,28486,1.111,19.95,,,
736,elbow,False,4,PG,True,True,26347,11.987,15.205714285714285,,,
737,elbow,False,4,C,True,True,25778,8.888,5.975000000000001,,,
738,elbow,False,4,G,True,True,68231,12.998,13.397727272727264,,,
739,elbow,False,4,F,True,True,66303,5.555,13.49,,,
740,elbow,False,4,PF,False,True,28486,1.111,27.7,25.5,7.800000000000001,18.8
741,elbow,False,4,PG,False,True,26347,11.987,16.14545454545454,15.766666666666667,13.662500000000001,14.771428571428572
742,elbow,False,4,C,False,True,25778,8.888,9.9,5.3999999999999995,7.200000000000001,1.4000000000000001
743,elbow,False,4,SF,False,True,25839,1e-13,,,,
744,elbow,False,4,G,False,True,68231,12.998,13.25,13.886666666666667,13.111111111111112,13.025000000000002
745,elbow,False,4,F,False,True,66303,5.555,17.22,13.819999999999999,11.48,11.440000000000001
746,elbow,False,4,PF,,True,28486,1.111,27.7,25.5,7.800000000000001,18.8
747,elbow,False,4,PG,,True,26347,11.987,16.14545454545454,15.766666666666667,13.662500000000001,14.771428571428572
748,elbow,False,4,C,,True,25778,8.888,9.9,5.3999999999999995,7.200000000000001,1.4000000000000001
749,elbow,False,4,SF,,True,25839,1e-13,,,,
750,elbow,False,4,G,,True,68231,12.998,13.25,13.886666666666667,13.111111111111112,13.025000000000002
751,elbow,False,4,F,,True,66303,5.555,17.22,13.819999999999999,11.48,11.440000000000001
752,elbow,False,4,SG,True,False,29331,7.777,10.77142857142857,,,
753,elbow,False,4,PF,True,False,28486,4.444,13.168750000000001,,,
754,elbow,False,4,PG,True,False,26347,8.777,21.782758620689656,,,
755,elbow,False,4,C,True,False,25778,6.666,14.950000000000003,,,
756,elbow,False,4,SF,True,False,25839,4.444,9.524999999999999,,,
757,elbow,False,4,G,True,False,68231,16.999,16.137499999999996,,,
758,elbow,False,4,F,True,False,66303,10.999,11.389999999999997,,,
759,elbow,False,4,SG,False,False,29331,7.777,8.914285714285715,14.814285714285715,10.599999999999998,8.757142857142856
760,elbow,False,4,PF,False,False,28486,4.444,18.325,8.700000000000001,12.2,13.450000000000001
761,elbow,False,4,PG,False,False,26347,8.777,16.875,24.257142857142856,25.757142857142856,20.942857142857147
762,elbow,False,4,C,False,False,25778,6.666,11.733333333333334,14.716666666666667,19.01666666666667,14.333333333333334
763,elbow,False,4,SF,False,False,25839,4.444,7.7,8.175,9.825,12.4
764,elbow,False,4,G,False,False,68231,16.999,12.931249999999999,18.8875,17.19375,15.5375
765,elbow,False,4,F,False,False,66303,10.999,12.25,8.06,11.76,13.49
766,elbow,False,4,SG,,False,29331,7.777,8.914285714285715,14.814285714285715,10.599999999999998,8.757142857142856
767,elbow,False,4,PF,,False,28486,4.444,18.325,8.700000000000001,12.2,13.450000000000001
768,elbow,False,4,PG,,False,26347,8.777,16.875,24.257142857142856,25.757142857142856,20.942857142857147
769,elbow,False,4,C,,False,25778,6.666,11.733333333333334,14.716666666666667,19.01666666666667,14.333333333333334
770,elbow,False,4,SF,,False,25839,4.444,7.7,8.175,9.825,12.4
771,elbow,False,4,G,,False,68231,16.999,12.931249999999999,18.8875,17.19375,15.5375
772,elbow,False,4,F,,False,66303,10.999,12.25,8.06,11.76,13.49
773,elbow,False,4,PF,True,,28486,4.444,13.168750000000001,,,
774,elbow,False,4,PG,True,,26347,18.999,18.2593220338983,,,
775,elbow,False,4,C,True,,25778,14.999,9.82142857142857,,,
776,elbow,False,4,SF,True,,25839,4.444,9.524999999999999,,,
777,elbow,False,4,G,True,,68231,25.999,15.238947368421053,,,
778,elbow,False,4,F,True,,66303,14.999,11.528571428571428,,,
779,elbow,False,4,PF,False,,28486,4.444,18.325,8.700000000000001,12.2,13.450000000000001
780,elbow,False,4,PG,False,,26347,18.999,16.588888888888885,19.733333333333334,19.38571428571429,17.608333333333334
781,elbow,False,4,C,False,,25778,14.999,10.685714285714287,9.392857142857142,12.264285714285714,6.942857142857142
782,elbow,False,4,SF,False,,25839,4.444,7.7,8.175,9.825,12.4
783,elbow,False,4,G,False,,68231,25.999,13.647999999999998,16.257142857142856,16.004545454545454,14.960000000000004
784,elbow,False,4,F,False,,66303,14.999,12.921428571428569,8.871428571428572,11.942857142857145,12.37857142857143
785,elbow,False,4,PF,,,28486,4.444,18.325,8.700000000000001,12.2,13.450000000000001
786,elbow,False,4,PG,,,26347,18.999,16.588888888888885,19.733333333333334,19.38571428571429,17.608333333333334
787,elbow,False,4,C,,,25778,14.999,10.685714285714287,9.392857142857142,12.264285714285714,6.942857142857142
788,elbow,False,4,SF,,,25839,4.444,7.7,8.175,9.825,12.4
789,elbow,False,4,G,,,68231,25.999,13.647999999999998,16.257142857142856,16.004545454545454,14.960000000000004
790,elbow,False,4,F,,,66303,14.999,12.921428571428569,8.871428571428572,11.942857142857145,12.37857142857143
791,elbow,,4,PF,True,True,33466,2.222,23.500000000000004,,,
792,elbow,,4,PG,True,True,33091,12.998,15.84358974358974,,,
793,elbow,,4,C,True,True,32016,8.888,5.975000000000001,,,
794,elbow,,4,G,True,True,82400,13.999,14.066666666666658,,,
795,elbow,,4,F,True,True,78084,7.777,16.810714285714287,,,
796,elbow,,4,PF,False,True,33466,2.222,29.75,27.25,18.35,18.65
797,elbow,,4,PG,False,True,33091,12.998,15.999999999999998,15.970000000000002,14.911111111111113,16.5
798,elbow,,4,C,False,True,32016,8.888,9.9,5.3999999999999995,7.200000000000001,1.4000000000000001
799,elbow,,4,SF,False,True,29993,1e-13,,,,
800,elbow,,4,G,False,True,82400,13.999,13.338461538461539,14.131250000000001,14.290000000000001,14.755555555555556
801,elbow,,4,F,False,True,78084,7.777,20.142857142857142,15.599999999999998,15.485714285714284,16.014285714285712
802,elbow,,4,PF,,True,33466,2.222,29.75,27.25,18.35,18.65
803,elbow,,4,PG,,True,33091,12.998,15.999999999999998,15.970000000000002,14.911111111111113,16.5
804,elbow,,4,C,,True,32016,8.888,9.9,5.3999999999999995,7.200000000000001,1.4000000000000001
805,elbow,,4,SF,,True,29993,1e-13,,,,
806,elbow,,4,G,,True,82400,13.999,13.338461538461539,14.131250000000001,14.290000000000001,14.755555555555556
807,elbow,,4,F,,True,78084,7.777,20.142857142857142,15.599999999999998,15.485714285714284,16.014285714285712
808,elbow,,4,SG,True,False,33794,10.999,13.074999999999998,,,
809,elbow,,4,PF,True,False,33466,6.666,21.558333333333334,,,
810,elbow,,4,PG,True,False,33091,11.999,23.2780487804878,,,
811,elbow,,4,C,True,False,32016,8.888,16.940625,,,
812,elbow,,4,SF,True,False,29993,4.444,9.524999999999999,,,
813,elbow,,4,G,True,False,82400,23.999,18.16739130434783,,,
814,elbow,,4,F,True,False,78084,14.999,17.176785714285714,,,
815,elbow,,4,SG,False,False,33794,10.999,11.100000000000001,17.22,12.040000000000001,11.94
816,elbow,,4,PF,False,False,33466,6.666,26.33333333333333,21.450000000000003,20.2,18.25
817,elbow,,4,PG,False,False,33091,11.999,21.59090909090909,24.279999999999998,23.56,23.85
818,elbow,,4,C,False,False,32016,8.888,13.8,17.9125,22.324999999999996,13.725000000000001
819,elbow,,4,SF,False,False,29993,4.444,7.7,8.175,9.825,12.4
820,elbow,,4,G,False,False,82400,23.999,16.62173913043478,20.434782608695656,17.599999999999994,18.013043478260872
821,elbow,,4,F,False,False,78084,14.999,19.592857142857145,14.214285714285714,16.27857142857143,18.621428571428574
822,elbow,,4,SG,,False,33794,10.999,11.100000000000001,17.22,12.040000000000001,11.94
823,elbow,,4,PF,,False,33466,6.666,26.33333333333333,21.450000000000003,20.2,18.25
824,elbow,,4,PG,,False,33091,11.999,21.59090909090909,24.279999999999998,23.56,23.85
825,elbow,,4,C,,False,32016,8.888,13.8,17.9125,22.324999999999996,13.725000000000001
826,elbow,,4,SF,,False,29993,4.444,7.7,8.175,9.825,12.4
827,elbow,,4,G,,False,82400,23.999,16.62173913043478,20.434782608695656,17.599999999999994,18.013043478260872
828,elbow,,4,F,,False,78084,14.999,19.592857142857145,14.214285714285714,16.27857142857143,18.621428571428574
829,elbow,,4,PF,True,,33466,6.666,21.558333333333334,,,
830,elbow,,4,PG,True,,33091,22.999,19.80933333333334,,,
831,elbow,,4,C,True,,32016,16.999,11.457812499999998,,,
832,elbow,,4,SF,True,,29993,4.444,9.524999999999999,,,
833,elbow,,4,G,True,,82400,33.999,17.102362204724415,,,
834,elbow,,4,F,True,,78084,19.999,16.37631578947369,,,
835,elbow,,4,PF,False,,33466,6.666,26.33333333333333,21.450000000000003,20.2,18.25
836,elbow,,4,PG,False,,33091,22.999,18.88636363636363,20.35789473684211,19.53333333333333,20.7375
837,elbow,,4,C,False,,32016,16.999,11.850000000000001,11.65625,14.7625,7.5625
838,elbow,,4,SF,False,,29993,4.444,7.7,8.175,9.825,12.4
839,elbow,,4,G,False,,82400,33.999,16.090909090909086,17.8,16.889999999999997,17.625000000000004
840,elbow,,4,F,False,,78084,19.999,18.726315789473677,13.352631578947369,15.768421052631581,17.657894736842106
841,elbow,,4,PF,,,33466,6.666,26.33333333333333,21.450000000000003,20.2,18.25
842,elbow,,4,PG,,,33091,22.999,18.88636363636363,20.35789473684211,19.53333333333333,20.7375
843,elbow,,4,C,,,32016,16.999,11.850000000000001,11.65625,14.7625,7.5625
844,elbow,,4,SF,,,29993,4.444,7.7,8.175,9.825,12.4
845,elbow,,4,G,,,82400,33.999,16.090909090909086,17.8,16.889999999999997,17.625000000000004
846,elbow,,4,F,,,78084,19.999,18.726315789473677,13.352631578947369,15.768421052631581,17.657894736842106
847,wrist,True,4,SG,True,True,4463,4.444,19.950000000000003,,,
848,wrist,True,4,PF,True,True,4980,1.111,24.45,,,
849,wrist,True,4,PG,True,True,6744,2.222,22.737499999999997,,,
850,wrist,True,4,SF,True,True,4154,1.111,13.325000000000001,,,
851,wrist,True,4,G,True,True,14169,12.999,24.09375000000001,,,
852,wrist,True,4,F,True,True,11781,2.222,18.887500000000003,,,
853,wrist,True,4,SG,False,True,4463,4.444,18.425,27.175,14.75,19.45
854,wrist,True,4,PF,False,True,4980,1.111,17.0,28.5,23.0,29.3
855,wrist,True,4,PG,False,True,6744,2.222,14.7,25.200000000000003,20.2,30.85
856,wrist,True,4,C,False,True,6238,1e-13,,,,
857,wrist,True,4,SF,False,True,4154,1.111,11.1,25.0,9.7,7.5
858,wrist,True,4,G,False,True,14169,12.999,17.641666666666666,27.01666666666667,19.95,31.766666666666666
859,wrist,True,4,F,False,True,11781,2.222,14.05,26.75,16.35,18.4
860,wrist,True,4,SG,,True,4463,4.444,18.425,27.175,14.75,19.45
861,wrist,True,4,PF,,True,4980,1.111,17.0,28.5,23.0,29.3
862,wrist,True,4,PG,,True,6744,2.222,14.7,25.200000000000003,20.2,30.85
863,wrist,True,4,C,,True,6238,1e-13,,,,
864,wrist,True,4,SF,,True,4154,1.111,11.1,25.0,9.7,7.5
865,wrist,True,4,G,,True,14169,12.999,17.641666666666666,27.01666666666667,19.95,31.766666666666666
866,wrist,True,4,F,,True,11781,2.222,14.05,26.75,16.35,18.4
867,wrist,True,4,SG,True,False,4463,3.333,17.275,,,
868,wrist,True,4,PF,True,False,4980,1.111,24.45,,,
869,wrist,True,4,PG,True,False,6744,3.333,22.899999999999995,,,
870,wrist,True,4,C,True,False,6238,1.111,25.349999999999998,,,
871,wrist,True,4,SF,True,False,4154,3.333,23.424999999999997,,,
872,wrist,True,4,G,True,False,14169,9.999,23.036111111111115,,,
873,wrist,True,4,F,True,False,11781,4.444,23.68125,,,
874,wrist,True,4,SG,False,False,4463,3.333,10.766666666666667,24.599999999999998,16.066666666666666,17.666666666666668
875,wrist,True,4,PF,False,False,4980,1.111,17.0,28.5,23.0,29.3
876,wrist,True,4,PG,False,False,6744,3.333,23.733333333333334,16.03333333333333,26.899999999999995,24.933333333333337
877,wrist,True,4,C,False,False,6238,1.111,40.7,14.8,24.299999999999997,21.6
878,wrist,True,4,SF,False,False,4154,3.333,22.26666666666667,17.633333333333333,25.933333333333337,27.866666666666664
879,wrist,True,4,G,False,False,14169,9.999,18.966666666666665,25.022222222222222,21.0,27.155555555555555
880,wrist,True,4,F,False,False,11781,4.444,20.950000000000003,20.35,25.200000000000003,28.224999999999998
881,wrist,True,4,SG,,False,4463,3.333,10.766666666666667,24.599999999999998,16.066666666666666,17.666666666666668
882,wrist,True,4,PF,,False,4980,1.111,17.0,28.5,23.0,29.3
883,wrist,True,4,PG,,False,6744,3.333,23.733333333333334,16.03333333333333,26.899999999999995,24.933333333333337
884,wrist,True,4,C,,False,6238,1.111,40.7,14.8,24.299999999999997,21.6
885,wrist,True,4,SF,,False,4154,3.333,22.26666666666667,17.633333333333333,25.933333333333337,27.866666666666664
886,wrist,True,4,G,,False,14169,9.999,18.966666666666665,25.022222222222222,21.0,27.155555555555555
887,wrist,True,4,F,,False,11781,4.444,20.950000000000003,20.35,25.200000000000003,28.224999999999998
888,wrist,True,4,SG,True,,4463,6.666,19.175000000000004,,,
889,wrist,True,4,PF,True,,4980,1.111,24.45,,,
890,wrist,True,4,PG,True,,6744,5.555,22.834999999999994,,,
891,wrist,True,4,C,True,,6238,1.111,25.349999999999998,,,
892,wrist,True,4,SF,True,,4154,4.444,20.900000000000006,,,
893,wrist,True,4,G,True,,14169,20.999,23.99375,,,
894,wrist,True,4,F,True,,11781,5.555,21.610000000000007,,,
895,wrist,True,4,SG,False,,4463,6.666,16.65,24.783333333333335,17.283333333333335,17.98333333333333
896,wrist,True,4,PF,False,,4980,1.111,17.0,28.5,23.0,29.3
897,wrist,True,4,PG,False,,6744,5.555,20.119999999999997,19.700000000000003,24.22,27.3
898,wrist,True,4,C,False,,6238,1.111,40.7,14.8,24.299999999999997,21.6
899,wrist,True,4,SF,False,,4154,4.444,19.475,19.475,21.875,22.775
900,wrist,True,4,G,False,,14169,20.999,18.815,25.78,21.244999999999997,30.13500000000001
901,wrist,True,4,F,False,,11781,5.555,18.98,21.28,22.1,24.08
902,wrist,True,4,SG,,,4463,6.666,16.65,24.783333333333335,17.283333333333335,17.98333333333333
903,wrist,True,4,PF,,,4980,1.111,17.0,28.5,23.0,29.3
904,wrist,True,4,PG,,,6744,5.555,20.119999999999997,19.700000000000003,24.22,27.3
905,wrist,True,4,C,,,6238,1.111,40.7,14.8,24.299999999999997,21.6
906,wrist,True,4,SF,,,4154,4.444,19.475,19.475,21.875,22.775
907,wrist,True,4,G,,,14169,20.999,18.815,25.78,21.244999999999997,30.13500000000001
908,wrist,True,4,F,,,11781,5.555,18.98,21.28,22.1,24.08
909,wrist,False,4,SG,True,True,29331,6.655,12.504545454545452,,,
910,wrist,False,4,PF,True,True,28486,1.111,8.85,,,
911,wrist,False,4,PG,True,True,26347,3.333,10.266666666666667,,,
912,wrist,False,4,C,True,True,25778,1.111,16.05,,,
913,wrist,False,4,SF,True,True,25839,1.111,17.325000000000003,,,
914,wrist,False,4,G,True,True,68231,21.999,21.112195121951228,,,
915,wrist,False,4,F,True,True,66303,5.555,22.32,,,
916,wrist,False,4,SG,False,True,29331,6.655,12.966666666666667,14.783333333333337,12.22,9.5
917,wrist,False,4,PF,False,True,28486,1.111,11.1,4.2,8.5,11.6
918,wrist,False,4,PG,False,True,26347,3.333,6.666666666666667,7.433333333333333,18.23333333333333,8.733333333333333
919,wrist,False,4,C,False,True,25778,1.111,20.0,18.4,13.7,12.1
