,gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
8254,03/09/2012,,,World,Metta,LAL,,,@,W,,,,,,,,Metta World Peace,,27,F,,,,9,2,2,1,1,2,6,2,33.3,,,,3,1,33.3,5,4,80.0,2,2,,MIN,,,,,
8255,03/09/2012,,,Gasol,Pau,LAL,,,@,W,,,,,,,,Pau Gasol,,36,C-F,,,,12,4,3,1,2,0,10,6,60.0,,,,0,0,-,0,0,-,3,8,,MIN,,,,,
8256,03/09/2012,,,Blake,Steve,LAL,,,@,W,,,,,,,,Steve Blake,,24,G,,,,2,5,2,0,0,1,3,1,33.3,,,,1,0,0.0,0,0,-,0,0,,MIN,,,,,
8257,03/09/2012,,,Beasley,Michael,MIN,,,vs.,L,,,,,,,,Michael Beasley,,16,,,,,15,2,2,0,1,3,10,6,60.0,,,,1,1,100,2,2,100,0,2,,LAL,,,,,
8258,03/09/2012,,,Andersen,Chris,DEN,,,vs.,W,,,,,,,,Chris Andersen,,22,,,,,6,0,0,1,3,3,3,3,100,,,,0,0,-,2,0,0.0,0,2,,NOH,,,,,
8259,03/09/2012,,,Thomas,Lance,NOH,,,@,L,,,,,,,,Lance Thomas,,30,F,,,,18,0,2,1,0,2,6,3,50.0,,,,0,0,-,14,12,85.7,4,1,,DEN,,,,,
8260,03/09/2012,,,Belinelli,Marco,NOH,,,@,L,,,,,,,,Marco Belinelli,,26,G,,,,12,3,1,0,0,0,12,4,33.3,,,,6,2,33.3,2,2,100,1,1,,DEN,,,,,
8261,03/09/2012,,,Foote,Jeff,NOH,,,@,L,,,,,,,,Jeff Foote,,23,,,,,4,0,0,0,0,2,3,2,66.7,,,,0,0,-,0,0,-,0,4,,DEN,,,,,
8262,03/09/2012,,,Ariza,Trevor,NOH,,,@,L,,,,,,,,Trevor Ariza,,20,F,,,,8,4,1,1,0,0,6,2,33.3,,,,0,0,-,4,4,100,0,2,,DEN,,,,,
8263,03/09/2012,,,Afflalo,Arron,DEN,,,vs.,W,,,,,,,,Arron Afflalo,,36,G,,,,28,4,0,1,1,2,13,9,69.2,,,,7,4,57.1,6,6,100,1,1,,NOH,,,,,
8264,03/09/2012,,,Miller,Andre,DEN,,,vs.,W,,,,,,,,Andre Miller,,22,G,,,,7,8,2,0,0,1,4,3,75.0,,,,1,0,0.0,2,1,50.0,1,0,,NOH,,,,,
8265,03/09/2012,,,Harrington,Al,DEN,,,vs.,W,,,,,,,,Al Harrington,,26,F,,,,20,1,0,2,0,2,16,8,50.0,,,,6,1,16.7,6,3,50.0,2,8,,NOH,,,,,
8266,03/09/2012,,,Ayon,Gustavo,NOH,,,@,L,,,,,,,,Gustavo Ayon,,18,,,,,6,1,0,1,0,3,3,3,100,,,,0,0,-,0,0,-,0,0,,DEN,,,,,
8267,03/09/2012,,,Vasquez,Greivis,NOH,,,@,L,,,,,,,,Greivis Vasquez,,23,,,,,2,8,1,0,0,3,2,0,0.0,,,,1,0,0.0,2,2,100,0,2,,DEN,,,,,
8268,03/09/2012,,,Hamilton,Jordan,DEN,,,vs.,W,,,,,,,,Jordan Hamilton,,4,G-F,,,,2,0,0,0,0,1,2,1,50.0,,,,1,0,0.0,0,0,-,0,0,,NOH,,,,,
8269,03/09/2012,,,Lawson,Ty,DEN,,,vs.,W,,,,,,,,Ty Lawson,,42,G,,,,11,10,3,1,0,2,7,3,42.9,,,,2,0,0.0,6,5,83.3,1,3,,NOH,,,,,
8270,03/09/2012,,,Kaman,Chris,NOH,,,@,L,,,,,,,,Chris Kaman,,21,C,,,,10,2,2,0,1,2,9,5,55.6,,,,0,0,-,0,0,-,1,4,,DEN,,,,,
8271,03/09/2012,,,Jack,Jarrett,NOH,,,@,L,,,,,,,,Jarrett Jack,,32,G,,,,17,4,2,1,0,1,14,7,50.0,,,,2,1,50.0,2,2,100,0,1,,DEN,,,,,
8272,03/09/2012,,,Brewer,Corey,DEN,,,vs.,W,,,,,,,,Corey Brewer,,23,G-F,,,,6,4,1,0,0,4,5,2,40.0,,,,1,0,0.0,2,2,100,1,2,,NOH,,,,,
8273,03/09/2012,,,Gallinari,Danilo,DEN,,,vs.,W,,,,,,,,Danilo Gallinari,,24,F,,,,9,2,1,0,0,1,10,3,30.0,,,,5,1,20.0,4,2,50.0,0,3,,NOH,,,,,
8274,03/09/2012,,,Henry,Xavier,NOH,,,@,L,,,,,,,,Xavier Henry,,25,,,,,12,1,1,2,0,4,14,4,28.6,,,,1,0,0.0,4,4,100,2,3,,DEN,,,,,
8275,03/09/2012,,,Aminu,Al-Farouq,NOH,,,@,L,,,,,,,,Al-Farouq Aminu,,22,F,,,,8,0,1,1,1,5,3,3,100,,,,1,1,100,4,1,25.0,1,4,,DEN,,,,,
8276,03/09/2012,,,Faried,Kenneth,DEN,,,vs.,W,,,,,,,,Kenneth Faried,,20,F-C,,,,9,0,2,2,1,5,5,4,80.0,,,,0,0,-,2,1,50.0,2,3,,NOH,,,,,
8277,03/09/2012,,,Nowitzki,Dirk,DAL,,,@,L,,,,,,,,Dirk Nowitzki,,29,F,,,,13,1,3,1,1,1,13,5,38.5,,,,0,0,-,3,3,100,1,8,,SAC,,,,,
8278,03/09/2012,,,Terry,Jason,DAL,,,@,L,,,,,,,,Jason Terry,,26,G,,,,23,3,1,2,0,0,18,10,55.6,,,,6,3,50.0,0,0,-,1,2,,SAC,,,,,
8279,03/09/2012,,,Carter,Vince,DAL,,,@,L,,,,,,,,Vince Carter,,17,G-F,,,,0,2,2,0,0,2,5,0,0.0,,,,2,0,0.0,0,0,-,1,1,,SAC,,,,,
8280,03/09/2012,,,Cousins,DeMarcus,SAC,,,vs.,W,,,,,,,,DeMarcus Cousins,,31,C,,,,15,5,5,3,2,2,11,6,54.5,,,,0,0,-,3,3,100,1,3,,DAL,,,,,
8281,03/09/2012,,,Thompson,Jason,SAC,,,vs.,W,,,,,,,,Jason Thompson,,19,F-C,,,,4,2,2,0,0,1,7,2,28.6,,,,0,0,-,0,0,-,4,4,,DAL,,,,,
8282,03/09/2012,,,Cardinal,Brian,DAL,,,@,L,,,,,,,,Brian Cardinal,,9,F,,,,3,1,0,0,0,2,1,1,100,,,,1,1,100,0,0,-,0,0,,SAC,,,,,
8283,03/09/2012,,,Mahinmi,Ian,DAL,,,@,L,,,,,,,,Ian Mahinmi,,23,C,,,,12,0,1,0,1,3,8,5,62.5,,,,0,0,-,3,2,66.7,6,1,,SAC,,,,,
8284,03/09/2012,,,Garcia,Francisco,SAC,,,vs.,W,,,,,,,,Francisco Garcia,,21,,,,,10,0,2,3,2,2,9,4,44.4,,,,4,2,50.0,0,0,-,0,0,,DAL,,,,,
8285,03/09/2012,,,Evans,Tyreke,SAC,,,vs.,W,,,,,,,,Tyreke Evans,,30,,,,,17,2,0,1,1,2,15,6,40.0,,,,3,1,33.3,4,4,100,2,7,,DAL,,,,,
8286,03/09/2012,,,Salmons,John,SAC,,,vs.,W,,,,,,,,John Salmons,,22,,,,,10,2,0,0,0,2,8,5,62.5,,,,2,0,0.0,0,0,-,1,1,,DAL,,,,,
8287,03/09/2012,,,Odom,Lamar,DAL,,,@,L,,,,,,,,Lamar Odom,,22,F,,,,4,2,0,0,0,1,7,2,28.6,,,,3,0,0.0,0,0,-,3,1,,SAC,,,,,
8288,03/09/2012,,,Fredette,Jimmer,SAC,,,vs.,W,,,,,,,,Jimmer Fredette,,18,G,,,,8,1,1,0,0,2,8,3,37.5,,,,7,2,28.6,0,0,-,0,1,,DAL,,,,,
8289,03/09/2012,,,Jones,Dominique,DAL,,,@,L,,,,,,,,Dominique Jones,,10,,,,,7,2,2,2,1,1,3,3,100,,,,0,0,-,2,1,50.0,0,1,,SAC,,,,,
8290,03/09/2012,,,Jianlian,Yi,DAL,,,@,L,,,,,,,,Yi Jianlian,,6,F,,,,3,0,0,0,1,0,2,0,0.0,,,,1,0,0.0,4,3,75.0,0,2,,SAC,,,,,
8291,03/09/2012,,,Whiteside,Hassan,SAC,,,vs.,W,,,,,,,,Hassan Whiteside,,3,C,,,,0,0,0,0,0,0,1,0,0.0,,,,0,0,-,0,0,-,0,0,,DAL,,,,,
8292,03/09/2012,,,Williams,Sean,DAL,,,@,L,,,,,,,,Sean Williams,,19,F-C,,,,7,0,2,0,2,2,3,3,100,,,,0,0,-,2,1,50.0,2,0,,SAC,,,,,
8293,03/09/2012,,,Greene,Donte,SAC,,,vs.,W,,,,,,,,Donte Greene,,20,F,,,,11,2,1,0,1,2,6,4,66.7,,,,2,1,50.0,2,2,100,0,1,,DAL,,,,,
8294,03/09/2012,,,Thomas,Isaiah,SAC,,,vs.,W,,,,,,,,Isaiah Thomas,,24,,,,,14,5,1,1,0,0,8,5,62.5,,,,6,4,66.7,0,0,-,0,2,,DAL,,,,,
8295,03/09/2012,,,Honeycutt,Tyler,SAC,,,vs.,W,,,,,,,,Tyler Honeycutt,,3,,,,,0,0,1,0,0,0,0,0,-,,,,0,0,-,0,0,-,0,0,,DAL,,,,,
8296,03/09/2012,,,Thornton,Marcus,SAC,,,vs.,W,,,,,,,,Marcus Thornton,,29,,,,,17,2,0,0,0,0,9,6,66.7,,,,3,1,33.3,4,4,100,2,0,,DAL,,,,,
8297,03/09/2012,,,Marion,Shawn,DAL,,,@,L,,,,,,,,Shawn Marion,,32,G-F,,,,14,2,4,1,0,1,12,7,58.3,,,,1,0,0.0,0,0,-,2,6,,SAC,,,,,
8298,03/09/2012,,,Hayes,Chuck,SAC,,,vs.,W,,,,,,,,Chuck Hayes,,19,,,,,4,4,1,0,0,3,3,2,66.7,,,,0,0,-,0,0,-,0,5,,DAL,,,,,
8299,03/09/2012,,,Kidd,Jason,DAL,,,@,L,,,,,,,,Jason Kidd,,22,G,,,,6,4,2,0,0,2,8,2,25.0,,,,7,2,28.6,0,0,-,1,1,,SAC,,,,,
8300,03/09/2012,,,Beaubois,Rodrigue,DAL,,,@,L,,,,,,,,Rodrigue Beaubois,,25,G,,,,5,4,0,1,0,2,6,1,16.7,,,,1,0,0.0,4,3,75.0,0,4,,SAC,,,,,
8301,03/09/2012,,,Dunleavy,Mike,MIL,,,vs.,W,,,,,,,,Mike Dunleavy,,35,G-F,,,,25,5,2,0,1,3,16,10,62.5,,,,6,3,50.0,2,2,100,2,2,,NYK,,,,,
8302,03/09/2012,,,Novak,Steve,NYK,,,@,L,,,,,,,,Steve Novak,,21,,,,,11,0,1,0,0,1,8,4,50.0,,,,6,3,50.0,0,0,-,0,1,,MIL,,,,,
8303,03/09/2012,,,Smith,JR,NYK,,,@,L,,,,,,,,JR Smith,,18,G-F,,,,3,2,2,1,0,2,3,1,33.3,,,,1,1,100,0,0,-,1,0,,MIL,,,,,
8304,03/09/2012,,,Davis,Baron,NYK,,,@,L,,,,,,,,Baron Davis,,31,G,,,,9,9,1,2,0,3,10,4,40.0,,,,3,1,33.3,0,0,-,0,5,,MIL,,,,,
8305,03/09/2012,,,Harris,Tobias,MIL,,,vs.,W,,,,,,,,Tobias Harris,,5,F,,,,0,0,0,0,0,1,2,0,0.0,,,,1,0,0.0,0,0,-,0,0,,NYK,,,,,
8306,03/09/2012,,,Delfino,Carlos,MIL,,,vs.,W,,,,,,,,Carlos Delfino,,36,G-F,,,,14,2,0,2,0,2,9,5,55.6,,,,6,4,66.7,0,0,-,0,3,,NYK,,,,,
8307,03/09/2012,,,Udrih,Beno,MIL,,,vs.,W,,,,,,,,Beno Udrih,,24,G,,,,6,5,1,2,0,1,7,3,42.9,,,,1,0,0.0,0,0,-,0,1,,NYK,,,,,
8308,03/09/2012,,,Lin,Jeremy,NYK,,,@,L,,,,,,,,Jeremy Lin,,41,G,,,,20,13,5,4,0,5,14,8,57.1,,,,2,1,50.0,5,3,60.0,1,0,,MIL,,,,,
8309,03/09/2012,,,Mbah,Luc,MIL,,,vs.,W,,,,,,,,Luc Mbah a Moute,,8,,,,,2,0,0,0,1,1,5,1,20.0,,,,0,0,-,0,0,-,2,1,,NYK,,,,,
8310,03/09/2012,,,Livingston,Shaun,MIL,,,vs.,W,,,,,,,,Shaun Livingston,,11,G,,,,0,2,0,0,0,0,2,0,0.0,,,,0,0,-,0,0,-,0,0,,NYK,,,,,
8311,03/09/2012,,,Ilyasova,Ersan,MIL,,,vs.,W,,,,,,,,Ersan Ilyasova,,36,F,,,,26,0,1,1,0,0,13,9,69.2,,,,3,2,66.7,7,6,85.7,1,2,,NYK,,,,,
8312,03/09/2012,,,Sanders,Larry,MIL,,,vs.,W,,,,,,,,Larry Sanders,,16,,,,,9,1,2,0,3,5,9,4,44.4,,,,0,0,-,2,1,50.0,6,5,,NYK,,,,,
8313,03/09/2012,,,Harrellson,Josh,NYK,,,@,L,,,,,,,,Josh Harrellson,,14,F-C,,,,4,0,0,1,1,2,3,2,66.7,,,,1,0,0.0,0,0,-,3,1,,MIL,,,,,
8314,03/09/2012,,,Anthony,Carmelo,NYK,,,@,L,,,,,,,,Carmelo Anthony,,37,F,,,,22,2,2,1,2,1,17,7,41.2,,,,2,1,50.0,10,7,70.0,1,4,,MIL,,,,,
8315,03/09/2012,,,Shumpert,Iman,NYK,,,@,L,,,,,,,,Iman Shumpert,,5,,,,,0,0,0,0,0,0,1,0,0.0,,,,1,0,0.0,0,0,-,0,0,,MIL,,,,,
8316,03/09/2012,,,Gooden,Drew,MIL,,,vs.,W,,,,,,,,Drew Gooden,,32,F,,,,12,5,6,2,0,2,12,4,33.3,,,,2,0,0.0,6,4,66.7,5,5,,NYK,,,,,
8317,03/09/2012,,,Jennings,Brandon,MIL,,,vs.,W,,,,,,,,Brandon Jennings,,38,G,,,,25,10,3,1,0,1,18,9,50.0,,,,7,4,57.1,4,3,75.0,1,4,,NYK,,,,,
8318,03/09/2012,,,Stoudemire,Amar'e,NYK,,,@,L,,,,,,,,Amar'e Stoudemire,,37,F-C,,,,27,0,3,1,1,6,15,11,73.3,,,,0,0,-,6,5,83.3,1,10,,MIL,,,,,
8319,03/09/2012,,,Fields,Landry,NYK,,,@,L,,,,,,,,Landry Fields,,37,G-F,,,,18,3,3,1,1,2,12,9,75.0,,,,1,0,0.0,0,0,-,2,5,,MIL,,,,,
8320,03/09/2012,,,Pachulia,Zaza,ATL,,,@,L,,,,,,,,Zaza Pachulia,,15,C,,,,2,0,1,2,0,3,3,0,0.0,,,,0,0,-,2,2,100,1,1,,DET,,,,,
8321,03/09/2012,,,Radmanovic,Vladimir,ATL,,,@,L,,,,,,,,Vladimir Radmanovic,,5,F,,,,2,0,0,0,0,1,2,1,50.0,,,,1,0,0.0,0,0,-,0,0,,DET,,,,,
8322,03/09/2012,,,Wallace,Ben,DET,,,vs.,W,,,,,,,,Ben Wallace,,13,F-C,,,,0,1,2,0,2,2,0,0,-,,,,0,0,-,0,0,-,0,3,,ATL,,,,,
8323,03/09/2012,,,Monroe,Greg,DET,,,vs.,W,,,,,,,,Greg Monroe,,35,C,,,,20,2,6,0,1,4,14,10,71.4,,,,0,0,-,2,0,0.0,1,6,,ATL,,,,,
8324,03/09/2012,,,Pargo,Jannero,ATL,,,@,L,,,,,,,,Jannero Pargo,,11,,,,,3,0,0,0,0,0,6,1,16.7,,,,2,1,50.0,0,0,-,1,1,,DET,,,,,
8325,03/09/2012,,,Jerebko,Jonas,DET,,,vs.,W,,,,,,,,Jonas Jerebko,,19,F,,,,10,1,0,1,0,3,7,5,71.4,,,,2,0,0.0,0,0,-,1,1,,ATL,,,,,
8326,03/09/2012,,,McGrady,Tracy,ATL,,,@,L,,,,,,,,Tracy McGrady,,16,G-F,,,,0,3,1,1,0,0,2,0,0.0,,,,1,0,0.0,0,0,-,0,0,,DET,,,,,
8327,03/09/2012,,,Johnson,Ivan,ATL,,,@,L,,,,,,,,Ivan Johnson,,30,F,,,,10,2,1,5,0,0,7,5,71.4,,,,0,0,-,2,0,0.0,2,2,,DET,,,,,
8328,03/09/2012,,,Williams,Marvin,ATL,,,@,L,,,,,,,,Marvin Williams,,35,F,,,,16,3,0,0,1,1,11,5,45.5,,,,7,4,57.1,3,2,66.7,2,2,,DET,,,,,
8329,03/09/2012,,,Stuckey,Rodney,DET,,,vs.,W,,,,,,,,Rodney Stuckey,,37,,,,,11,7,3,1,0,5,7,4,57.1,,,,1,0,0.0,5,3,60.0,0,3,,ATL,,,,,
8330,03/09/2012,,,Wilkins,Damien,DET,,,vs.,W,,,,,,,,Damien Wilkins,,17,,,,,0,1,0,0,1,2,3,0,0.0,,,,0,0,-,0,0,-,0,3,,ATL,,,,,
8331,03/09/2012,,,Dampier,Erick,ATL,,,@,L,,,,,,,,Erick Dampier,,8,C,,,,0,0,0,0,0,1,1,0,0.0,,,,0,0,-,0,0,-,1,0,,DET,,,,,
8332,03/09/2012,,,Prince,Tayshaun,DET,,,vs.,W,,,,,,,,Tayshaun Prince,,32,F,,,,17,2,3,0,0,0,14,7,50.0,,,,2,1,50.0,2,2,100,1,4,,ATL,,,,,
8333,03/09/2012,,,Maxiell,Jason,DET,,,vs.,W,,,,,,,,Jason Maxiell,,29,F,,,,19,2,0,0,0,4,11,9,81.8,,,,0,0,-,3,1,33.3,5,7,,ATL,,,,,
8334,03/09/2012,,,Gordon,Ben,DET,,,vs.,W,,,,,,,,Ben Gordon,,24,G,,,,3,3,3,0,0,0,7,1,14.3,,,,1,0,0.0,1,1,100,0,2,,ATL,,,,,
8335,03/09/2012,,,Smith,Josh,ATL,,,@,L,,,,,,,,Josh Smith,,36,,,,,21,3,2,1,2,5,19,8,42.1,,,,2,1,50.0,8,4,50.0,1,6,,DET,,,,,
8336,03/09/2012,,,Hinrich,Kirk,ATL,,,@,L,,,,,,,,Kirk Hinrich,,17,G,,,,9,1,0,1,0,4,5,3,60.0,,,,1,1,100,2,2,100,0,0,,DET,,,,,
8337,03/09/2012,,,Johnson,Joe,ATL,,,@,L,,,,,,,,Joe Johnson,,36,G-F,,,,18,4,2,3,0,1,12,6,50.0,,,,5,1,20.0,5,5,100,1,1,,DET,,,,,
8338,03/09/2012,,,Knight,Brandon,DET,,,vs.,W,,,,,,,,Brandon Knight,,35,G,,,,6,4,3,1,0,2,5,2,40.0,,,,2,0,0.0,2,2,100,0,0,,ATL,,,,,
8339,03/09/2012,,,Teague,Jeff,ATL,,,@,L,,,,,,,,Jeff Teague,,31,G,,,,4,3,1,2,2,1,5,2,40.0,,,,0,0,-,0,0,-,0,2,,DET,,,,,
8340,03/09/2012,,,Stiemsma,Greg,BOS,,,vs.,W,,,,,,,,Greg Stiemsma,,27,C,,,,1,3,2,3,2,6,9,0,0.0,,,,0,0,-,2,1,50.0,2,5,,POR,,,,,
8341,03/09/2012,,,Johnson,JaJuan,BOS,,,vs.,W,,,,,,,,JaJuan Johnson,,12,F,,,,2,0,0,0,0,0,5,1,20.0,,,,0,0,-,0,0,-,3,0,,POR,,,,,
8342,03/09/2012,,,Camby,Marcus,POR,,,@,L,,,,,,,,Marcus Camby,,20,C-F,,,,5,2,2,1,2,0,7,2,28.6,,,,0,0,-,3,1,33.3,3,7,,BOS,,,,,
8343,03/09/2012,,,Bradley,Avery,BOS,,,vs.,W,,,,,,,,Avery Bradley,,22,G,,,,12,5,1,1,0,2,7,5,71.4,,,,0,0,-,3,2,66.7,0,0,,POR,,,,,
8344,03/09/2012,,,Moore,E'Twaun,BOS,,,vs.,W,,,,,,,,E'Twaun Moore,,5,G,,,,5,1,0,0,0,0,2,2,100,,,,1,1,100,0,0,-,0,0,,POR,,,,,
8345,03/09/2012,,,Daniels,Marquis,BOS,,,vs.,W,,,,,,,,Marquis Daniels,,5,F,,,,0,2,0,1,0,0,2,0,0.0,,,,0,0,-,0,0,-,0,0,,POR,,,,,
8346,03/09/2012,,,Felton,Raymond,POR,,,@,L,,,,,,,,Raymond Felton,,27,G,,,,8,4,5,1,0,3,5,2,40.0,,,,3,2,66.7,2,2,100,0,1,,BOS,,,,,
8347,03/09/2012,,,Thomas,Kurt,POR,,,@,L,,,,,,,,Kurt Thomas,,13,,,,,0,0,0,1,1,4,3,0,0.0,,,,0,0,-,0,0,-,2,4,,BOS,,,,,
8348,03/09/2012,,,Matthews,Wesley,POR,,,@,L,,,,,,,,Wesley Matthews,,29,G,,,,10,1,2,0,0,1,11,3,27.3,,,,5,0,0.0,4,4,100,2,1,,BOS,,,,,
8349,03/09/2012,,,Pavlovic,Sasha,BOS,,,vs.,W,,,,,,,,Sasha Pavlovic,,22,G-F,,,,10,2,1,2,0,2,8,4,50.0,,,,3,1,33.3,2,1,50.0,0,0,,POR,,,,,
8350,03/09/2012,,,Smith,Craig,POR,,,@,L,,,,,,,,Craig Smith,,14,F,,,,4,1,0,0,0,1,2,2,100,,,,0,0,-,0,0,-,1,5,,BOS,,,,,
8351,03/09/2012,,,Allen,Ray,BOS,,,vs.,W,,,,,,,,Ray Allen,,26,G,,,,22,2,0,0,0,2,12,8,66.7,,,,7,4,57.1,2,2,100,0,2,,POR,,,,,
8352,03/09/2012,,,Aldridge,LaMarcus,POR,,,@,L,,,,,,,,LaMarcus Aldridge,,32,C-F,,,,22,1,5,0,1,2,11,8,72.7,,,,0,0,-,8,6,75.0,0,4,,BOS,,,,,
8353,03/09/2012,,,Dooling,Keyon,BOS,,,vs.,W,,,,,,,,Keyon Dooling,,15,G,,,,4,1,0,0,0,3,5,2,40.0,,,,2,0,0.0,0,0,-,0,2,,POR,,,,,
8354,03/09/2012,,,Bass,Brandon,BOS,,,vs.,W,,,,,,,,Brandon Bass,,31,F,,,,8,0,0,1,1,2,11,4,36.4,,,,0,0,-,0,0,-,1,3,,POR,,,,,
8355,03/09/2012,,,Rondo,Rajon,BOS,,,vs.,W,,,,,,,,Rajon Rondo,,26,G,,,,8,5,1,2,0,0,9,4,44.4,,,,0,0,-,1,0,0.0,0,2,,POR,,,,,
8356,03/09/2012,,,Babbitt,Luke,POR,,,@,L,,,,,,,,Luke Babbitt,,12,F,,,,10,0,2,0,0,1,7,3,42.9,,,,2,2,100,2,2,100,0,6,,BOS,,,,,
8357,03/09/2012,,,Pierce,Paul,BOS,,,vs.,W,,,,,,,,Paul Pierce,,26,F,,,,22,2,2,2,0,3,13,7,53.8,,,,5,2,40.0,7,6,85.7,2,2,,POR,,,,,
8358,03/09/2012,,,Batum,Nicolas,POR,,,@,L,,,,,,,,Nicolas Batum,,26,G-F,,,,9,0,4,0,0,1,8,3,37.5,,,,2,1,50.0,2,2,100,2,3,,BOS,,,,,
8359,03/09/2012,,,Garnett,Kevin,BOS,,,vs.,W,,,,,,,,Kevin Garnett,,22,F,,,,10,4,0,2,0,2,5,5,100,,,,0,0,-,0,0,-,1,7,,POR,,,,,
8360,03/09/2012,,,Johnson,Chris,POR,,,@,L,,,,,,,,Chris Johnson,,9,F,,,,4,0,1,0,2,0,3,2,66.7,,,,0,0,-,0,0,-,3,0,,BOS,,,,,
8361,03/09/2012,,,Przybilla,Joel,POR,,,@,L,,,,,,,,Joel Przybilla,,6,C,,,,0,0,0,0,0,0,1,0,0.0,,,,0,0,-,0,0,-,1,3,,BOS,,,,,
8362,03/09/2012,,,Smith,Nolan,POR,,,@,L,,,,,,,,Nolan Smith,,9,G,,,,4,1,1,0,0,2,3,2,66.7,,,,0,0,-,0,0,-,0,0,,BOS,,,,,
8363,03/09/2012,,,Wallace,Gerald,POR,,,@,L,,,,,,,,Gerald Wallace,,24,F,,,,2,1,5,1,0,3,7,1,14.3,,,,2,0,0.0,0,0,-,2,2,,BOS,,,,,
8364,03/09/2012,,,Crawford,Jamal,POR,,,@,L,,,,,,,,Jamal Crawford,,20,G,,,,8,1,1,0,1,1,4,3,75.0,,,,1,1,100,2,1,50.0,0,1,,BOS,,,,,
8365,03/09/2012,,,Neal,Gary,SAS,,,vs.,L,,,,,,,,Gary Neal,,34,,,,,18,5,0,0,0,1,10,5,50.0,,,,5,1,20.0,10,7,70.0,0,3,,LAC,,,,,
8366,03/09/2012,,,Butler,Caron,LAC,,,@,W,,,,,,,,Caron Butler,,33,F,,,,14,3,1,0,0,2,8,5,62.5,,,,1,0,0.0,4,4,100,0,1,,SAS,,,,,
8367,03/09/2012,,,Paul,Chris,LAC,,,@,W,,,,,,,,Chris Paul,,38,G,,,,36,11,1,4,0,3,20,12,60.0,,,,6,3,50.0,9,9,100,1,3,,SAS,,,,,
8368,03/09/2012,,,Jefferson,Richard,SAS,,,vs.,L,,,,,,,,Richard Jefferson,,25,F,,,,8,1,1,0,0,4,5,2,40.0,,,,2,0,0.0,4,4,100,0,4,,LAC,,,,,
8369,03/09/2012,,,Duncan,Tim,SAS,,,vs.,L,,,,,,,,Tim Duncan,,29,C-F,,,,17,1,0,0,0,1,13,7,53.8,,,,0,0,-,11,3,27.3,2,2,,LAC,,,,,
8370,03/09/2012,,,Griffin,Blake,LAC,,,@,W,,,,,,,,Blake Griffin,,35,F,,,,15,2,3,0,0,4,14,7,50.0,,,,0,0,-,3,1,33.3,3,6,,SAS,,,,,
8371,03/09/2012,,,Ginobili,Manu,SAS,,,vs.,L,,,,,,,,Manu Ginobili,,28,G,,,,22,6,4,1,0,1,10,6,60.0,,,,6,4,66.7,6,6,100,1,2,,LAC,,,,,
8372,03/09/2012,,,Bledsoe,Eric,LAC,,,@,W,,,,,,,,Eric Bledsoe,,6,G,,,,0,0,0,0,0,1,2,0,0.0,,,,1,0,0.0,0,0,-,0,0,,SAS,,,,,
8373,03/09/2012,,,Bonner,Matt,SAS,,,vs.,L,,,,,,,,Matt Bonner,,23,C-F,,,,5,3,0,0,0,3,9,2,22.2,,,,6,1,16.7,0,0,-,0,6,,LAC,,,,,
8374,03/09/2012,,,Williams,Mo,LAC,,,@,W,,,,,,,,Mo Williams,,35,G,,,,33,2,0,1,0,0,19,12,63.2,,,,9,7,77.8,2,2,100,0,2,,SAS,,,,,
8375,03/09/2012,,,Green,Danny,SAS,,,vs.,L,,,,,,,,Danny Green,,37,G,,,,16,1,1,3,1,3,13,6,46.2,,,,7,4,57.1,0,0,-,2,2,,LAC,,,,,
8376,03/09/2012,,,Anderson,James,SAS,,,vs.,L,,,,,,,,James Anderson,,6,G-F,,,,2,0,0,0,0,1,2,1,50.0,,,,1,0,0.0,0,0,-,0,0,,LAC,,,,,
8377,03/09/2012,,,Blair,DeJuan,SAS,,,vs.,L,,,,,,,,DeJuan Blair,,19,,,,,6,2,1,0,0,2,4,3,75.0,,,,0,0,-,0,0,-,1,1,,LAC,,,,,
8378,03/09/2012,,,Simmons,Bobby,LAC,,,@,W,,,,,,,,Bobby Simmons,,28,F,,,,3,1,1,2,0,4,6,1,16.7,,,,3,1,33.3,0,0,-,1,6,,SAS,,,,,
8379,03/09/2012,,,Leonard,Kawhi,SAS,,,vs.,L,,,,,,,,Kawhi Leonard,,20,F,,,,10,1,2,0,0,2,6,4,66.7,,,,2,2,100,0,0,-,3,3,,LAC,,,,,
8380,03/09/2012,,,Joseph,Cory,SAS,,,vs.,L,,,,,,,,Cory Joseph,,1,G,,,,0,0,0,0,0,0,1,0,0.0,,,,1,0,0.0,0,0,-,0,0,,LAC,,,,,
8381,03/09/2012,,,Foye,Randy,LAC,,,@,W,,,,,,,,Randy Foye,,33,G,,,,15,1,0,0,0,2,12,5,41.7,,,,7,3,42.9,2,2,100,0,2,,SAS,,,,,
