,gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
16366,12/22/2010,,,Maynor,Eric,OKC,,,@,L,,,,,,,,Eric Maynor,,15,,,,,4,0,2,0,0,0,5,2,40.0,,,,0,0,-,1,0,0.0,2,2,,NYK,,,,,
16367,12/22/2010,,,Douglas,Toney,NYK,,,vs.,W,,,,,,,,Toney Douglas,,22,,,,,9,3,0,0,0,2,8,4,50.0,,,,4,1,25.0,0,0,-,1,4,,OKC,,,,,
16368,12/22/2010,,,Walker,Henry,NYK,,,vs.,W,,,,,,,,Henry Walker,,3,F,,,,0,0,0,0,0,0,1,0,0.0,,,,0,0,-,0,0,-,0,0,,OKC,,,,,
16369,12/22/2010,,,Williams,Shawne,NYK,,,vs.,W,,,,,,,,Shawne Williams,,18,F,,,,7,0,1,1,3,2,7,3,42.9,,,,2,1,50.0,0,0,-,1,2,,OKC,,,,,
16370,12/22/2010,,,Stoudemire,Amar'e,NYK,,,vs.,W,,,,,,,,Amar'e Stoudemire,,37,F-C,,,,23,4,5,0,3,3,16,7,43.8,,,,0,0,-,10,9,90.0,2,5,,OKC,,,,,
16371,12/22/2010,,,White,DJ,OKC,,,@,L,,,,,,,,DJ White,,8,F,,,,4,0,0,0,0,0,4,2,50.0,,,,0,0,-,2,0,0.0,2,3,,NYK,,,,,
16372,12/22/2010,,,Neal,Gary,SAS,,,vs.,W,,,,,,,,Gary Neal,,26,,,,,22,3,1,0,0,5,12,7,58.3,,,,7,5,71.4,3,3,100,0,2,,DEN,,,,,
16373,12/22/2010,,,Smith,JR,DEN,,,@,L,,,,,,,,JR Smith,,38,G-F,,,,22,3,2,2,1,4,18,8,44.4,,,,10,4,40.0,2,2,100,1,6,,SAS,,,,,
16374,12/22/2010,,,McDyess,Antonio,SAS,,,vs.,W,,,,,,,,Antonio McDyess,,3,F-C,,,,0,0,0,0,0,2,0,0,-,,,,0,0,-,0,0,-,0,0,,DEN,,,,,
16375,12/22/2010,,,Jefferson,Richard,SAS,,,vs.,W,,,,,,,,Richard Jefferson,,36,F,,,,16,1,3,1,1,2,12,7,58.3,,,,4,2,50.0,0,0,-,1,3,,DEN,,,,,
16376,12/22/2010,,,Harrington,Al,DEN,,,@,L,,,,,,,,Al Harrington,,24,F,,,,2,1,1,1,1,3,6,1,16.7,,,,2,0,0.0,0,0,-,0,3,,SAS,,,,,
16377,12/22/2010,,,Ginobili,Manu,SAS,,,vs.,W,,,,,,,,Manu Ginobili,,36,G,,,,22,6,0,1,1,2,15,6,40.0,,,,9,4,44.4,8,6,75.0,2,2,,DEN,,,,,
16378,12/22/2010,,,Bonner,Matt,SAS,,,vs.,W,,,,,,,,Matt Bonner,,26,C-F,,,,13,1,1,0,1,0,5,4,80.0,,,,4,3,75.0,5,2,40.0,0,2,,DEN,,,,,
16379,12/22/2010,,,Andersen,Chris,DEN,,,@,L,,,,,,,,Chris Andersen,,19,,,,,4,2,1,1,0,1,6,2,33.3,,,,0,0,-,0,0,-,5,2,,SAS,,,,,
16380,12/22/2010,,,Martin,Kenyon,DEN,,,@,L,,,,,,,,Kenyon Martin,,17,,,,,8,0,0,1,1,2,5,4,80.0,,,,0,0,-,0,0,-,0,5,,SAS,,,,,
16381,12/22/2010,,,Lawson,Ty,DEN,,,@,L,,,,,,,,Ty Lawson,,28,G,,,,22,2,2,0,0,3,12,8,66.7,,,,3,2,66.7,5,4,80.0,1,2,,SAS,,,,,
16382,12/22/2010,,,Udoka,Ime,SAS,,,vs.,W,,,,,,,,Ime Udoka,,1,,,,,0,0,0,0,0,0,1,0,0.0,,,,1,0,0.0,0,0,-,0,0,,DEN,,,,,
16383,12/22/2010,,,Splitter,Tiago,SAS,,,vs.,W,,,,,,,,Tiago Splitter,,21,C-F,,,,12,1,2,1,0,1,7,6,85.7,,,,0,0,-,0,0,-,1,8,,DEN,,,,,
16384,12/22/2010,,,Billups,Chauncey,DEN,,,@,L,,,,,,,,Chauncey Billups,,37,G,,,,20,7,4,1,0,2,11,4,36.4,,,,4,0,0.0,12,12,100,0,1,,SAS,,,,,
16385,12/22/2010,,,Afflalo,Arron,DEN,,,@,L,,,,,,,,Arron Afflalo,,40,G,,,,12,3,2,2,0,2,11,4,36.4,,,,5,2,40.0,2,2,100,2,8,,SAS,,,,,
16386,12/22/2010,,,Forbes,Gary,DEN,,,@,L,,,,,,,,Gary Forbes,,6,F,,,,0,0,0,0,0,0,2,0,0.0,,,,1,0,0.0,0,0,-,0,2,,SAS,,,,,
16387,12/22/2010,,,Blair,DeJuan,SAS,,,vs.,W,,,,,,,,DeJuan Blair,,17,,,,,2,0,0,0,1,3,2,1,50.0,,,,0,0,-,0,0,-,3,4,,DEN,,,,,
16388,12/22/2010,,,Duncan,Tim,SAS,,,vs.,W,,,,,,,,Tim Duncan,,27,C-F,,,,9,2,2,1,0,1,7,3,42.9,,,,0,0,-,4,3,75.0,4,5,,DEN,,,,,
16389,12/22/2010,,,Quinn,Chris,SAS,,,vs.,W,,,,,,,,Chris Quinn,,12,G,,,,2,3,0,1,0,0,2,1,50.0,,,,1,0,0.0,0,0,-,0,1,,DEN,,,,,
16390,12/22/2010,,,Parker,Tony,SAS,,,vs.,W,,,,,,,,Tony Parker,,36,G,,,,11,9,4,0,0,3,13,5,38.5,,,,2,0,0.0,4,1,25.0,0,2,,DEN,,,,,
16391,12/21/2010,,,Ibaka,Serge,OKC,,,@,W,,,,,,,,Serge Ibaka,,25,F,,,,10,0,0,0,2,4,9,3,33.3,,,,0,0,-,4,4,100,3,6,,CHA,,,,,
16392,12/21/2010,,,Maynor,Eric,OKC,,,@,W,,,,,,,,Eric Maynor,,16,,,,,5,2,0,0,0,1,3,1,33.3,,,,1,1,100,2,2,100,0,0,,CHA,,,,,
16393,12/21/2010,,,Carroll,Matt,CHA,,,vs.,L,,,,,,,,Matt Carroll,,10,,,,,0,0,1,0,0,0,2,0,0.0,,,,1,0,0.0,0,0,-,0,1,,OKC,,,,,
16394,12/21/2010,,,Sefolosha,Thabo,OKC,,,@,W,,,,,,,,Thabo Sefolosha,,17,F-G,,,,1,0,1,1,0,2,4,0,0.0,,,,1,0,0.0,2,1,50.0,1,2,,CHA,,,,,
16395,12/21/2010,,,Thomas,Tyrus,CHA,,,vs.,L,,,,,,,,Tyrus Thomas,,20,,,,,5,1,2,1,2,3,9,2,22.2,,,,0,0,-,2,1,50.0,1,1,,OKC,,,,,
16396,12/21/2010,,,Harden,James,OKC,,,@,W,,,,,,,,James Harden,,23,G,,,,13,2,1,1,0,4,8,5,62.5,,,,4,3,75.0,1,0,0.0,0,4,,CHA,,,,,
16397,12/21/2010,,,Brown,Kwame,CHA,,,vs.,L,,,,,,,,Kwame Brown,,32,C,,,,9,1,0,0,1,2,4,3,75.0,,,,0,0,-,6,3,50.0,1,4,,OKC,,,,,
16398,12/21/2010,,,Livingston,Shaun,CHA,,,vs.,L,,,,,,,,Shaun Livingston,,18,G,,,,6,0,0,0,1,1,3,2,66.7,,,,0,0,-,2,2,100,0,0,,OKC,,,,,
16399,12/21/2010,,,Brown,Derrick,CHA,,,vs.,L,,,,,,,,Derrick Brown,,33,F,,,,11,2,1,2,0,5,10,5,50.0,,,,0,0,-,3,1,33.3,4,2,,OKC,,,,,
16400,12/21/2010,,,Green,Jeff,OKC,,,@,W,,,,,,,,Jeff Green,,42,F,,,,12,5,0,0,0,1,13,4,30.8,,,,5,1,20.0,4,3,75.0,0,3,,CHA,,,,,
16401,12/21/2010,,,Henderson,Gerald,CHA,,,vs.,L,,,,,,,,Gerald Henderson,,10,G,,,,0,0,0,0,1,2,3,0,0.0,,,,1,0,0.0,0,0,-,0,2,,OKC,,,,,
16402,12/21/2010,,,Mohammed,Nazr,CHA,,,vs.,L,,,,,,,,Nazr Mohammed,,13,C,,,,3,1,2,0,4,1,2,1,50.0,,,,0,0,-,3,1,33.3,0,4,,OKC,,,,,
16403,12/21/2010,,,Collins,Sherron,CHA,,,vs.,L,,,,,,,,Sherron Collins,,14,,,,,5,0,1,2,0,1,6,2,33.3,,,,2,1,50.0,0,0,-,0,0,,OKC,,,,,
16404,12/21/2010,,,Augustin,D.J.,CHA,,,vs.,L,,,,,,,,D.J. Augustin,,19,G,,,,8,1,0,0,0,3,8,3,37.5,,,,4,2,50.0,0,0,-,0,1,,OKC,,,,,
16405,12/21/2010,,,Westbrook,Russell,OKC,,,@,W,,,,,,,,Russell Westbrook,,32,G,,,,15,4,7,3,0,2,13,5,38.5,,,,1,0,0.0,5,5,100,0,3,,CHA,,,,,
16406,12/21/2010,,,Durant,Kevin,OKC,,,@,W,,,,,,,,Kevin Durant,,38,F,,,,32,3,1,1,1,3,13,8,61.5,,,,4,2,50.0,16,14,87.5,0,7,,CHA,,,,,
16407,12/21/2010,,,Collison,Nick,OKC,,,@,W,,,,,,,,Nick Collison,,29,F-C,,,,7,1,0,3,0,3,4,3,75.0,,,,0,0,-,2,1,50.0,4,6,,CHA,,,,,
16408,12/21/2010,,,Mullens,Byron,OKC,,,@,W,,,,,,,,Byron Mullens,,8,C,,,,0,0,2,0,0,2,2,0,0.0,,,,0,0,-,0,0,-,1,2,,CHA,,,,,
16409,12/21/2010,,,Diaw,Boris,CHA,,,vs.,L,,,,,,,,Boris Diaw,,35,C-F,,,,13,8,3,0,1,4,11,5,45.5,,,,3,1,33.3,2,2,100,1,6,,OKC,,,,,
16410,12/21/2010,,,White,DJ,OKC,,,@,W,,,,,,,,DJ White,,7,F,,,,4,0,0,0,0,0,2,2,100,,,,0,0,-,0,0,-,1,1,,CHA,,,,,
16411,12/21/2010,,,Aldrich,Cole,OKC,,,@,W,,,,,,,,Cole Aldrich,,2,C,,,,0,0,0,0,0,2,0,0,-,,,,0,0,-,0,0,-,0,0,,CHA,,,,,
16412,12/21/2010,,,McGuire,Dominic,CHA,,,vs.,L,,,,,,,,Dominic McGuire,,2,,,,,1,0,0,0,0,2,0,0,-,,,,0,0,-,2,1,50.0,1,0,,OKC,,,,,
16413,12/21/2010,,,Jackson,Stephen,CHA,,,vs.,L,,,,,,,,Stephen Jackson,,35,,,,,20,4,5,1,0,3,17,7,41.2,,,,3,0,0.0,6,6,100,0,3,,OKC,,,,,
16414,12/21/2010,,,Conley,Mike,MEM,,,vs.,L,,,,,,,,Mike Conley,,33,G,,,,13,8,0,1,0,4,12,5,41.7,,,,2,1,50.0,3,2,66.7,0,1,,NJN,,,,,
16415,12/21/2010,,,Mayo,O.J.,MEM,,,vs.,L,,,,,,,,O.J. Mayo,,27,G,,,,17,0,0,2,0,1,15,6,40.0,,,,6,1,16.7,5,4,80.0,0,1,,NJN,,,,,
16416,12/21/2010,,,Gasol,Marc,MEM,,,vs.,L,,,,,,,,Marc Gasol,,28,C,,,,19,0,0,1,2,5,10,6,60.0,,,,0,0,-,10,7,70.0,1,3,,NJN,,,,,
16417,12/21/2010,,,Vujacic,Sasha,NJN,,,@,W,,,,,,,,Sasha Vujacic,,25,G,,,,16,0,2,0,0,2,8,6,75.0,,,,3,2,66.7,2,2,100,0,4,,MEM,,,,,
16418,12/21/2010,,,Arthur,Darrell,MEM,,,vs.,L,,,,,,,,Darrell Arthur,,18,F,,,,4,0,0,0,0,1,5,2,40.0,,,,0,0,-,0,0,-,3,0,,NJN,,,,,
16419,12/21/2010,,,Haddadi,Hamed,MEM,,,vs.,L,,,,,,,,Hamed Haddadi,,1,C,,,,0,0,0,0,0,1,0,0,-,,,,0,0,-,0,0,-,0,0,,NJN,,,,,
16420,12/21/2010,,,Randolph,Zach,MEM,,,vs.,L,,,,,,,,Zach Randolph,,32,F,,,,11,5,1,0,0,1,13,4,30.8,,,,0,0,-,5,3,60.0,5,9,,NJN,,,,,
16421,12/21/2010,,,Gay,Rudy,MEM,,,vs.,L,,,,,,,,Rudy Gay,,44,F-G,,,,11,1,3,4,4,0,16,4,25.0,,,,3,1,33.3,2,2,100,1,8,,NJN,,,,,
16422,12/21/2010,,,Henry,Xavier,MEM,,,vs.,L,,,,,,,,Xavier Henry,,19,,,,,11,1,1,1,0,1,6,5,83.3,,,,0,0,-,2,1,50.0,0,2,,NJN,,,,,
16423,12/21/2010,,,Murphy,Troy,NJN,,,@,W,,,,,,,,Troy Murphy,,16,,,,,2,0,0,0,0,3,5,1,20.0,,,,1,0,0.0,2,0,0.0,0,5,,MEM,,,,,
16424,12/21/2010,,,Thabeet,Hasheem,MEM,,,vs.,L,,,,,,,,Hasheem Thabeet,,16,C,,,,2,0,1,1,0,4,2,1,50.0,,,,0,0,-,0,0,-,2,1,,NJN,,,,,
16425,12/21/2010,,,Allen,Tony,MEM,,,vs.,L,,,,,,,,Tony Allen,,7,,,,,3,0,1,0,0,0,4,1,25.0,,,,0,0,-,2,1,50.0,0,1,,NJN,,,,,
16426,12/21/2010,,,Vasquez,Greivis,MEM,,,vs.,L,,,,,,,,Greivis Vasquez,,15,,,,,3,1,1,1,0,3,5,1,20.0,,,,2,1,50.0,0,0,-,0,1,,NJN,,,,,
16427,12/21/2010,,,Farmar,Jordan,NJN,,,@,W,,,,,,,,Jordan Farmar,,18,,,,,7,6,1,0,0,1,6,3,50.0,,,,3,1,33.3,0,0,-,0,1,,MEM,,,,,
16428,12/21/2010,,,Humphries,Kris,NJN,,,@,W,,,,,,,,Kris Humphries,,29,F,,,,12,1,1,0,1,3,11,6,54.5,,,,0,0,-,0,0,-,4,11,,MEM,,,,,
16429,12/21/2010,,,Favors,Derrick,NJN,,,@,W,,,,,,,,Derrick Favors,,13,F,,,,6,0,1,1,0,3,3,3,100,,,,0,0,-,0,0,-,1,2,,MEM,,,,,
16430,12/21/2010,,,Outlaw,Travis,NJN,,,@,W,,,,,,,,Travis Outlaw,,37,F,,,,11,2,1,1,1,3,11,5,45.5,,,,5,1,20.0,1,0,0.0,0,9,,MEM,,,,,
16431,12/21/2010,,,Graham,Stephen,NJN,,,@,W,,,,,,,,Stephen Graham,,34,G-F,,,,9,0,2,0,0,3,7,4,57.1,,,,0,0,-,2,1,50.0,0,3,,MEM,,,,,
16432,12/21/2010,,,Lopez,Brook,NJN,,,@,W,,,,,,,,Brook Lopez,,38,C,,,,26,1,1,0,1,3,14,8,57.1,,,,0,0,-,11,10,90.9,1,5,,MEM,,,,,
16433,12/21/2010,,,Harris,Devin,NJN,,,@,W,,,,,,,,Devin Harris,,30,G,,,,12,5,5,1,0,3,11,4,36.4,,,,1,0,0.0,5,4,80.0,1,2,,MEM,,,,,
16434,12/21/2010,,,Jackson,Darnell,SAC,,,vs.,L,,,,,,,,Darnell Jackson,,22,F,,,,6,0,0,0,0,3,10,3,30.0,,,,0,0,-,1,0,0.0,4,0,,GSW,,,,,
16435,12/21/2010,,,Landry,Carl,SAC,,,vs.,L,,,,,,,,Carl Landry,,37,F,,,,22,1,0,3,2,4,11,8,72.7,,,,1,0,0.0,7,6,85.7,5,5,,GSW,,,,,
16436,12/21/2010,,,Dalembert,Samuel,SAC,,,vs.,L,,,,,,,,Samuel Dalembert,,9,,,,,2,1,0,0,2,0,4,1,25.0,,,,0,0,-,0,0,-,2,3,,GSW,,,,,
16437,12/21/2010,,,Lee,David,GSW,,,@,W,,,,,,,,David Lee,,46,F-C,,,,15,2,4,0,1,4,13,6,46.2,,,,0,0,-,4,3,75.0,2,10,,SAC,,,,,
16438,12/21/2010,,,Williams,Reggie,GSW,,,@,W,,,,,,,,Reggie Williams,,43,,,,,24,4,0,1,0,4,15,8,53.3,,,,7,3,42.9,9,5,55.6,2,5,,SAC,,,,,
16439,12/21/2010,,,Udrih,Beno,SAC,,,vs.,L,,,,,,,,Beno Udrih,,43,G,,,,34,1,5,1,1,6,18,11,61.1,,,,7,4,57.1,8,8,100,2,5,,GSW,,,,,
16440,12/21/2010,,,Taylor,Jermaine,SAC,,,vs.,L,,,,,,,,Jermaine Taylor,,5,,,,,4,0,0,0,0,0,3,2,66.7,,,,0,0,-,0,0,-,0,0,,GSW,,,,,
16441,12/21/2010,,,Ellis,Monta,GSW,,,@,W,,,,,,,,Monta Ellis,,49,G,,,,36,7,4,4,1,4,29,12,41.4,,,,7,2,28.6,12,10,83.3,0,4,,SAC,,,,,
16442,12/21/2010,,,Cousins,DeMarcus,SAC,,,vs.,L,,,,,,,,DeMarcus Cousins,,36,C,,,,7,2,4,1,1,3,13,3,23.1,,,,0,0,-,2,1,50.0,2,11,,GSW,,,,,
16443,12/21/2010,,,Greene,Donte,SAC,,,vs.,L,,,,,,,,Donte Greene,,23,F,,,,10,0,1,0,0,3,6,3,50.0,,,,4,2,50.0,2,2,100,0,2,,GSW,,,,,
16444,12/21/2010,,,Law,Acie,GSW,,,@,W,,,,,,,,Acie Law,,19,G,,,,8,2,3,0,0,1,6,3,50.0,,,,1,1,100,2,1,50.0,2,1,,SAC,,,,,
16445,12/21/2010,,,Jeter,Pooh,SAC,,,vs.,L,,,,,,,,Pooh Jeter,,14,G,,,,2,2,1,0,0,1,5,1,20.0,,,,1,0,0.0,0,0,-,0,1,,GSW,,,,,
16446,12/21/2010,,,Garcia,Francisco,SAC,,,vs.,L,,,,,,,,Francisco Garcia,,23,,,,,5,3,3,1,1,1,8,2,25.0,,,,5,1,20.0,0,0,-,1,2,,GSW,,,,,
16447,12/21/2010,,,Amundson,Lou,GSW,,,@,W,,,,,,,,Lou Amundson,,13,F,,,,2,0,1,0,2,6,2,1,50.0,,,,0,0,-,0,0,-,1,2,,SAC,,,,,
16448,12/21/2010,,,Wright,Dorell,GSW,,,@,W,,,,,,,,Dorell Wright,,46,F-G,,,,17,6,2,3,1,3,14,7,50.0,,,,5,1,20.0,4,2,50.0,1,5,,SAC,,,,,
16449,12/21/2010,,,Udoh,Ekpe,GSW,,,@,W,,,,,,,,Ekpe Udoh,,23,C-F,,,,0,1,2,1,3,1,0,0,-,,,,0,0,-,0,0,-,0,5,,SAC,,,,,
16450,12/21/2010,,,Casspi,Omri,SAC,,,vs.,L,,,,,,,,Omri Casspi,,8,,,,,2,1,0,0,0,2,4,1,25.0,,,,2,0,0.0,0,0,-,1,0,,GSW,,,,,
16451,12/21/2010,,,Radmanovic,Vladimir,GSW,,,@,W,,,,,,,,Vladimir Radmanovic,,28,F,,,,15,2,3,3,0,5,10,5,50.0,,,,5,3,60.0,2,2,100,2,6,,SAC,,,,,
16452,12/21/2010,,,Evans,Tyreke,SAC,,,vs.,L,,,,,,,,Tyreke Evans,,44,,,,,15,7,5,3,0,4,18,4,22.2,,,,3,0,0.0,8,7,87.5,0,10,,GSW,,,,,
16453,12/21/2010,,,Chandler,Tyson,DAL,,,@,W,,,,,,,,Tyson Chandler,,34,C,,,,16,0,1,1,0,2,7,7,100,,,,0,0,-,3,2,66.7,1,3,,ORL,,,,,
16454,12/21/2010,,,Kidd,Jason,DAL,,,@,W,,,,,,,,Jason Kidd,,33,G,,,,13,12,1,1,0,1,12,4,33.3,,,,8,3,37.5,2,2,100,1,5,,ORL,,,,,
16455,12/21/2010,,,Stevenson,DeShawn,DAL,,,@,W,,,,,,,,DeShawn Stevenson,,16,F-G,,,,11,1,2,1,0,2,5,4,80.0,,,,4,3,75.0,0,0,-,0,4,,ORL,,,,,
16456,12/21/2010,,,Richardson,Jason,ORL,,,vs.,L,,,,,,,,Jason Richardson,,39,G,,,,10,0,0,1,0,3,13,4,30.8,,,,7,2,28.6,0,0,-,2,3,,DAL,,,,,
16457,12/21/2010,,,Bass,Brandon,ORL,,,vs.,L,,,,,,,,Brandon Bass,,16,F,,,,6,2,0,0,0,1,5,3,60.0,,,,0,0,-,0,0,-,1,2,,DAL,,,,,
16458,12/21/2010,,,Nelson,Jameer,ORL,,,vs.,L,,,,,,,,Jameer Nelson,,38,G,,,,19,6,1,0,0,4,15,7,46.7,,,,7,4,57.1,1,1,100,0,3,,DAL,,,,,
16459,12/21/2010,,,Butler,Caron,DAL,,,@,W,,,,,,,,Caron Butler,,27,F,,,,20,0,1,0,0,3,14,8,57.1,,,,6,4,66.7,0,0,-,0,4,,ORL,,,,,
16460,12/21/2010,,,Arenas,Gilbert,ORL,,,vs.,L,,,,,,,,Gilbert Arenas,,18,G,,,,2,4,2,0,0,5,6,1,16.7,,,,2,0,0.0,0,0,-,0,2,,DAL,,,,,
16461,12/21/2010,,,Clark,Earl,ORL,,,vs.,L,,,,,,,,Earl Clark,,13,F,,,,6,1,1,0,0,1,3,3,100,,,,0,0,-,0,0,-,0,0,,DAL,,,,,
16462,12/21/2010,,,Howard,Dwight,ORL,,,vs.,L,,,,,,,,Dwight Howard,,41,C-F,,,,26,0,3,3,2,2,19,11,57.9,,,,0,0,-,4,4,100,8,15,,DAL,,,,,
16463,12/21/2010,,,Haywood,Brendan,DAL,,,@,W,,,,,,,,Brendan Haywood,,14,C,,,,4,0,2,0,0,2,3,2,66.7,,,,0,0,-,2,0,0.0,1,3,,ORL,,,,,
16464,12/21/2010,,,Terry,Jason,DAL,,,@,W,,,,,,,,Jason Terry,,30,G,,,,13,5,3,1,0,3,10,5,50.0,,,,3,1,33.3,2,2,100,1,1,,ORL,,,,,
16465,12/21/2010,,,Barea,J.J.,DAL,,,@,W,,,,,,,,J.J. Barea,,17,G,,,,4,4,1,0,0,1,5,2,40.0,,,,1,0,0.0,0,0,-,0,2,,ORL,,,,,
16466,12/21/2010,,,Redick,JJ,ORL,,,vs.,L,,,,,,,,JJ Redick,,37,G,,,,21,1,1,0,0,1,14,7,50.0,,,,9,4,44.4,3,3,100,0,3,,DAL,,,,,
16467,12/21/2010,,,Turkoglu,Hedo,ORL,,,vs.,L,,,,,,,,Hedo Turkoglu,,39,F,,,,9,8,4,2,1,5,11,2,18.2,,,,4,1,25.0,4,4,100,0,1,,DAL,,,,,
16468,12/21/2010,,,Marion,Shawn,DAL,,,@,W,,,,,,,,Shawn Marion,,31,G-F,,,,7,1,0,0,0,1,7,2,28.6,,,,1,0,0.0,4,3,75.0,0,4,,ORL,,,,,
16469,12/21/2010,,,Nowitzki,Dirk,DAL,,,@,W,,,,,,,,Dirk Nowitzki,,37,F,,,,17,5,2,1,0,3,13,4,30.8,,,,3,1,33.3,8,8,100,0,8,,ORL,,,,,
16470,12/21/2010,,,Deng,Luol,CHI,,,vs.,W,,,,,,,,Luol Deng,,34,F,,,,22,2,4,2,0,0,14,10,71.4,,,,2,0,0.0,3,2,66.7,0,2,,PHI,,,,,
16471,12/21/2010,,,Nocioni,Andres,PHI,,,@,L,,,,,,,,Andres Nocioni,,12,,,,,4,1,1,0,0,1,3,1,33.3,,,,2,0,0.0,2,2,100,1,0,,CHI,,,,,
16472,12/21/2010,,,Scalabrine,Brian,CHI,,,vs.,W,,,,,,,,Brian Scalabrine,,6,F,,,,2,1,0,0,1,1,4,1,25.0,,,,1,0,0.0,0,0,-,0,1,,PHI,,,,,
16473,12/21/2010,,,Meeks,Jodie,PHI,,,@,L,,,,,,,,Jodie Meeks,,27,G,,,,9,0,2,1,0,1,7,2,28.6,,,,5,1,20.0,4,4,100,0,3,,CHI,,,,,
16474,12/21/2010,,,Watson,C.J.,CHI,,,vs.,W,,,,,,,,C.J. Watson,,19,G,,,,14,2,0,2,0,1,6,5,83.3,,,,1,1,100,3,3,100,0,0,,PHI,,,,,
16475,12/21/2010,,,Johnson,James,CHI,,,vs.,W,,,,,,,,James Johnson,,11,F,,,,6,2,3,2,0,2,4,2,50.0,,,,0,0,-,4,2,50.0,0,0,,PHI,,,,,
16476,12/21/2010,,,Iguodala,Andre,PHI,,,@,L,,,,,,,,Andre Iguodala,,29,G-F,,,,17,2,4,1,0,1,12,8,66.7,,,,2,1,50.0,2,0,0.0,1,3,,CHI,,,,,
16477,12/21/2010,,,Young,Thaddeus,PHI,,,@,L,,,,,,,,Thaddeus Young,,26,F,,,,12,0,0,2,0,0,12,5,41.7,,,,1,0,0.0,3,2,66.7,5,2,,CHI,,,,,
16478,12/21/2010,,,Speights,Marreese,PHI,,,@,L,,,,,,,,Marreese Speights,,12,F-C,,,,2,1,1,1,0,2,4,1,25.0,,,,1,0,0.0,0,0,-,0,3,,CHI,,,,,
16479,12/21/2010,,,Songaila,Darius,PHI,,,@,L,,,,,,,,Darius Songaila,,10,F,,,,2,0,0,0,0,1,2,1,50.0,,,,0,0,-,0,0,-,0,1,,CHI,,,,,
16480,12/21/2010,,,Rose,Derrick,CHI,,,vs.,W,,,,,,,,Derrick Rose,,29,G,,,,22,12,0,1,0,1,13,7,53.8,,,,4,2,50.0,6,6,100,0,5,,PHI,,,,,
16481,12/21/2010,,,Korver,Kyle,CHI,,,vs.,W,,,,,,,,Kyle Korver,,18,G-F,,,,10,2,1,0,0,1,4,4,100,,,,2,2,100,0,0,-,0,1,,PHI,,,,,
16482,12/21/2010,,,Lucas,John,CHI,,,vs.,W,,,,,,,,John Lucas III,,6,,,,,0,1,0,0,0,0,1,0,0.0,,,,0,0,-,0,0,-,0,0,,PHI,,,,,
16483,12/21/2010,,,Battie,Tony,PHI,,,@,L,,,,,,,,Tony Battie,,11,C,,,,3,0,1,0,0,2,2,1,50.0,,,,0,0,-,2,1,50.0,1,1,,CHI,,,,,
16484,12/21/2010,,,Brand,Elton,PHI,,,@,L,,,,,,,,Elton Brand,,28,F,,,,6,0,0,2,1,2,9,2,22.2,,,,0,0,-,2,2,100,3,6,,CHI,,,,,
16485,12/21/2010,,,Holiday,Jrue,PHI,,,@,L,,,,,,,,Jrue Holiday,,23,G,,,,9,0,3,0,0,3,12,3,25.0,,,,1,0,0.0,4,3,75.0,1,2,,CHI,,,,,
16486,12/21/2010,,,Brewer,Ronnie,CHI,,,vs.,W,,,,,,,,Ronnie Brewer,,27,F,,,,9,3,0,2,1,0,5,4,80.0,,,,1,1,100,0,0,-,1,2,,PHI,,,,,
16487,12/21/2010,,,Turner,Evan,PHI,,,@,L,,,,,,,,Evan Turner,,30,G-F,,,,6,3,2,0,0,0,11,2,18.2,,,,1,0,0.0,2,2,100,1,0,,CHI,,,,,
16488,12/21/2010,,,Boozer,Carlos,CHI,,,vs.,W,,,,,,,,Carlos Boozer,,30,F,,,,16,3,2,1,0,1,12,7,58.3,,,,0,0,-,2,2,100,0,11,,PHI,,,,,
16489,12/21/2010,,,Williams,Lou,PHI,,,@,L,,,,,,,,Lou Williams,,14,G,,,,6,4,3,0,0,1,5,2,40.0,,,,2,0,0.0,2,2,100,0,1,,CHI,,,,,
16490,12/21/2010,,,Asik,Omer,CHI,,,vs.,W,,,,,,,,Omer Asik,,20,C,,,,8,1,1,0,2,4,3,3,100,,,,0,0,-,3,2,66.7,0,6,,PHI,,,,,
16491,12/21/2010,,,Hawes,Spencer,PHI,,,@,L,,,,,,,,Spencer Hawes,,18,F-C,,,,0,2,1,0,1,0,1,0,0.0,,,,0,0,-,0,0,-,1,1,,CHI,,,,,
16492,12/21/2010,,,Thomas,Kurt,CHI,,,vs.,W,,,,,,,,Kurt Thomas,,28,,,,,12,1,0,1,5,4,10,6,60.0,,,,0,0,-,0,0,-,3,5,,PHI,,,,,
16493,12/21/2010,,,Bogans,Keith,CHI,,,vs.,W,,,,,,,,Keith Bogans,,12,G-F,,,,0,2,1,0,0,1,0,0,-,,,,0,0,-,0,0,-,0,3,,PHI,,,,,
